PING 10.1.1.1 (10.1.1.1) 56(84) bytes of data.
64 字节，来自 10.1.1.1: icmp_seq=1304 ttl=63 时间=81.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1305 ttl=63 时间=80.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1306 ttl=63 时间=80.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1307 ttl=63 时间=41.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1308 ttl=63 时间=82.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1310 ttl=63 时间=80.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1312 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1313 ttl=63 时间=40.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1314 ttl=63 时间=82.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1316 ttl=63 时间=82.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1317 ttl=63 时间=81.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1318 ttl=63 时间=82.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1319 ttl=63 时间=42.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1320 ttl=63 时间=81.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1322 ttl=63 时间=83.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1324 ttl=63 时间=82.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1326 ttl=63 时间=81.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1328 ttl=63 时间=83.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1330 ttl=63 时间=83.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1331 ttl=63 时间=83.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1332 ttl=63 时间=82.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1334 ttl=63 时间=83.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1335 ttl=63 时间=83.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1336 ttl=63 时间=83.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1337 ttl=63 时间=41.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1338 ttl=63 时间=85.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1340 ttl=63 时间=83.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1342 ttl=63 时间=82.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1344 ttl=63 时间=82.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1345 ttl=63 时间=42.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1346 ttl=63 时间=84.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1348 ttl=63 时间=83.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1349 ttl=63 时间=82.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1350 ttl=63 时间=84.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1351 ttl=63 时间=42.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1352 ttl=63 时间=84.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1354 ttl=63 时间=83.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1356 ttl=63 时间=84.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1358 ttl=63 时间=83.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1360 ttl=63 时间=85.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1362 ttl=63 时间=84.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1363 ttl=63 时间=42.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1364 ttl=63 时间=84.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1366 ttl=63 时间=86.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1367 ttl=63 时间=85.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1368 ttl=63 时间=84.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1369 ttl=63 时间=42.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1370 ttl=63 时间=86.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1372 ttl=63 时间=84.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1374 ttl=63 时间=85.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1376 ttl=63 时间=84.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1377 ttl=63 时间=86.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1378 ttl=63 时间=86.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1380 ttl=63 时间=87.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1381 ttl=63 时间=87.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1382 ttl=63 时间=87.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1383 ttl=63 时间=87.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1384 ttl=63 时间=85.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1385 ttl=63 时间=86.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1386 ttl=63 时间=88.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1388 ttl=63 时间=85.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1389 ttl=63 时间=86.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1390 ttl=63 时间=87.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1391 ttl=63 时间=42.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1392 ttl=63 时间=87.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1394 ttl=63 时间=87.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1396 ttl=63 时间=86.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1398 ttl=63 时间=68.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1400 ttl=63 时间=68.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1402 ttl=63 时间=68.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1404 ttl=63 时间=67.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1406 ttl=63 时间=67.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1407 ttl=63 时间=34.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1408 ttl=63 时间=70.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1410 ttl=63 时间=68.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1411 ttl=63 时间=68.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1412 ttl=63 时间=67.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1414 ttl=63 时间=68.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1415 ttl=63 时间=68.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1416 ttl=63 时间=67.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1417 ttl=63 时间=34.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1418 ttl=63 时间=67.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1420 ttl=63 时间=68.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1422 ttl=63 时间=67.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1423 ttl=63 时间=34.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1424 ttl=63 时间=68.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1426 ttl=63 时间=68.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1427 ttl=63 时间=67.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1428 ttl=63 时间=68.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1429 ttl=63 时间=33.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1430 ttl=63 时间=69.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1432 ttl=63 时间=67.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1434 ttl=63 时间=67.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1436 ttl=63 时间=67.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1438 ttl=63 时间=68.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1439 ttl=63 时间=34.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1440 ttl=63 时间=68.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1442 ttl=63 时间=68.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1443 ttl=63 时间=67.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1444 ttl=63 时间=69.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1446 ttl=63 时间=68.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1447 ttl=63 时间=68.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1448 ttl=63 时间=67.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1449 ttl=63 时间=68.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1450 ttl=63 时间=67.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1451 ttl=63 时间=33.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1452 ttl=63 时间=68.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1453 ttl=63 时间=41.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1454 ttl=63 时间=83.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1456 ttl=63 时间=82.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1458 ttl=63 时间=83.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1460 ttl=63 时间=82.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1462 ttl=63 时间=81.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1464 ttl=63 时间=82.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1465 ttl=63 时间=41.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1466 ttl=63 时间=80.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1468 ttl=63 时间=83.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1469 ttl=63 时间=80.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1470 ttl=63 时间=82.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1472 ttl=63 时间=81.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1473 ttl=63 时间=82.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1474 ttl=63 时间=81.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1475 ttl=63 时间=81.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1476 ttl=63 时间=80.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1477 ttl=63 时间=40.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1478 ttl=63 时间=81.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1480 ttl=63 时间=81.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1481 ttl=63 时间=40.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1482 ttl=63 时间=81.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1484 ttl=63 时间=82.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1485 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1486 ttl=63 时间=81.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1487 ttl=63 时间=80.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1488 ttl=63 时间=81.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1490 ttl=63 时间=81.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1492 ttl=63 时间=79.3 毫秒
